"mechanism_id","source_clause_id","mechanism_family","jurisdiction_scope","predicate_count","predicate_ids","crosswalk_id","orynth_repository","orynth_component","file_path","preexisting_status","correspondence_grade","canonical_proof_binding_count","integration_status"
"US-CM-000236","US-AM-ATOM-000021","F3","UNITED-STATES/CRIMINAL/COMPULSORY-PROCESS","1","US-CP-000457","US-CW-000236","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL-PROCESS CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000237","US-AM-ATOM-000022","F3","UNITED-STATES/CRIMINAL/ASSISTANCE-OF-COUNSEL","1","US-CP-000458","US-CW-000237","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL-PROCESS CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000238","US-AM-ATOM-000023","F3","UNITED-STATES/CIVIL/JURY-TRIAL","3","US-CP-000459|US-CP-000460|US-CP-000461","US-CW-000238","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL-PROCESS CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000239","US-AM-ATOM-000024","F5","UNITED-STATES/CIVIL/JURY-FACT-REEXAMINATION","3","US-CP-000462|US-CP-000463|US-CP-000464","US-CW-000239","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000240","US-AM-ATOM-000025","F5","UNITED-STATES/BAIL/EXCESSIVE","1","US-CP-000465","US-CW-000240","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000241","US-AM-ATOM-000026","F5","UNITED-STATES/FINES/EXCESSIVE","1","US-CP-000466","US-CW-000241","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000242","US-AM-ATOM-000027","F5","UNITED-STATES/PUNISHMENT/CRUEL-UNUSUAL","1","US-CP-000467","US-CW-000242","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000243","US-AM-ATOM-000028","F5","UNITED-STATES/RIGHTS/UNENUMERATED","1","US-CP-000468","US-CW-000243","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000244","US-AM-ATOM-000029","F6","UNITED-STATES/FEDERALISM/RESERVED-POWERS","3","US-CP-000469|US-CP-000470|US-CP-000471","US-CW-000244","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED JURISDICTIONAL POWER","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000245","US-AM-ATOM-000030","F6","UNITED-STATES/JUDICIAL-POWER/STATE-SOVEREIGNTY","2","US-CP-000472|US-CP-000473","US-CW-000245","ORYNTH-systems/orynth-constitutional-state-integrity","JUDICIAL-JURISDICTION / SOURCE-NEXUS ARCHITECTURE","03-constitutional-dependency-graph/source/CORE_CONSTITUTIONAL_ARCHITECTURE.yaml","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000246","US-AM-ATOM-000031","F3","UNITED-STATES/PRESIDENTIAL-ELECTION/ELECTORS/MEETING-VOTING","3","US-CP-000474|US-CP-000475|US-CP-000476","US-CW-000246","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000247","US-AM-ATOM-000031","F5","UNITED-STATES/PRESIDENTIAL-ELECTION/ELECTORS/MEETING-VOTING","1","US-CP-000477","US-CW-000247","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000248","US-AM-ATOM-000032","F3","UNITED-STATES/PRESIDENTIAL-ELECTION/ELECTORS/DISTINCT-BALLOTS","2","US-CP-000478|US-CP-000479","US-CW-000248","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000249","US-AM-ATOM-000033","F3","UNITED-STATES/PRESIDENTIAL-ELECTION/ELECTORS/VOTE-LISTS","3","US-CP-000480|US-CP-000481|US-CP-000482","US-CW-000249","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000250","US-AM-ATOM-000034","F3","UNITED-STATES/PRESIDENTIAL-ELECTION/ELECTORS/CERTIFICATION-TRANSMISSION","4","US-CP-000483|US-CP-000484|US-CP-000485|US-CP-000486","US-CW-000250","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000251","US-AM-ATOM-000035","F3","UNITED-STATES/PRESIDENTIAL-ELECTION/CERTIFICATES/OPENING","3","US-CP-000487|US-CP-000488|US-CP-000489","US-CW-000251","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000252","US-AM-ATOM-000036","F3","UNITED-STATES/PRESIDENTIAL-ELECTION/VOTE-COUNT","1","US-CP-000490","US-CW-000252","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000253","US-AM-ATOM-000037","F4","UNITED-STATES/PRESIDENTIAL-ELECTION/PRESIDENT/MAJORITY-SELECTION","2","US-CP-000491|US-CP-000492","US-CW-000253","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000254","US-AM-ATOM-000038","F3","UNITED-STATES/PRESIDENTIAL-ELECTION/HOUSE/CONTINGENT-SELECTION","4","US-CP-000493|US-CP-000494|US-CP-000495|US-CP-000496","US-CW-000254","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000255","US-AM-ATOM-000039","F4","UNITED-STATES/PRESIDENTIAL-ELECTION/HOUSE/STATE-VOTING","2","US-CP-000497|US-CP-000498","US-CW-000255","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000256","US-AM-ATOM-000040","F4","UNITED-STATES/PRESIDENTIAL-ELECTION/HOUSE/QUORUM","1","US-CP-000499","US-CW-000256","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000257","US-AM-ATOM-000041","F4","UNITED-STATES/PRESIDENTIAL-ELECTION/HOUSE/CHOICE-THRESHOLD","1","US-CP-000500","US-CW-000257","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000258","US-AM-ATOM-000042","F3","UNITED-STATES/PRESIDENTIAL-ELECTION/HOUSE/FAILURE-TO-CHOOSE/TRANSITION","3","US-CP-000501|US-CP-000502|US-CP-000503","US-CW-000258","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000259","US-AM-ATOM-000043","F4","UNITED-STATES/PRESIDENTIAL-ELECTION/VICE-PRESIDENT/MAJORITY-SELECTION","2","US-CP-000504|US-CP-000505","US-CW-000259","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000260","US-AM-ATOM-000044","F3","UNITED-STATES/PRESIDENTIAL-ELECTION/SENATE/CONTINGENT-SELECTION","3","US-CP-000506|US-CP-000507|US-CP-000508","US-CW-000260","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000261","US-AM-ATOM-000044","F4","UNITED-STATES/PRESIDENTIAL-ELECTION/SENATE/CONTINGENT-SELECTION","1","US-CP-000509","US-CW-000261","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000262","US-AM-ATOM-000044","F4","UNITED-STATES/PRESIDENTIAL-ELECTION/SENATE/CONTINGENT-SELECTION","1","US-CP-000510","US-CW-000262","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000263","US-AM-ATOM-000045","F3","UNITED-STATES/VICE-PRESIDENT/ELIGIBILITY","1","US-CP-000511","US-CW-000263","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL-PROCESS CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000264","US-AM-ATOM-000046","F5","UNITED-STATES/SLAVERY/PROHIBITION","1","US-CP-000512","US-CW-000264","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000265","US-AM-ATOM-000047","F5","UNITED-STATES/INVOLUNTARY-SERVITUDE/PROHIBITION-EXCEPTION","3","US-CP-000513|US-CP-000514|US-CP-000515","US-CW-000265","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000266","US-AM-ATOM-000048","F3","UNITED-STATES/CONGRESS/AMENDMENT-13/ENFORCEMENT","2","US-CP-000516|US-CP-000517","US-CW-000266","ORYNTH-systems/orynth-constitutional-state-integrity","ARTICLE-I-SECTION-8 ENUMERATED-POWER CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000267","US-AM-ATOM-000049","F6","UNITED-STATES/CITIZENSHIP/BIRTH-NATURALIZATION","4","US-CP-000518|US-CP-000519|US-CP-000520|US-CP-000521","US-CW-000267","ORYNTH-systems/orynth-constitutional-state-integrity","NATURALIZATION / CITIZENSHIP PREDICATE ARCHITECTURE","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000268","US-AM-ATOM-000050","F5","UNITED-STATES/STATES/PRIVILEGES-IMMUNITIES","2","US-CP-000522|US-CP-000523","US-CW-000268","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000269","US-AM-ATOM-000051","F5","UNITED-STATES/STATES/DUE-PROCESS","2","US-CP-000524|US-CP-000525","US-CW-000269","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000270","US-AM-ATOM-000052","F5","UNITED-STATES/STATES/EQUAL-PROTECTION","2","US-CP-000526|US-CP-000527","US-CW-000270","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000271","US-AM-ATOM-000053","F6","UNITED-STATES/STATES/REPRESENTATION/APPORTIONMENT","3","US-CP-000528|US-CP-000529|US-CP-000530","US-CW-000271","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED JURISDICTIONAL POWER","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000272","US-AM-ATOM-000054","F6","UNITED-STATES/STATES/REPRESENTATION/VOTING-ABRIDGMENT-REDUCTION","5","US-CP-000531|US-CP-000532|US-CP-000533|US-CP-000534|US-CP-000535","US-CW-000272","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED JURISDICTIONAL POWER","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000273","US-AM-ATOM-000055","F5","UNITED-STATES/OFFICE/INSURRECTION-DISABILITY","4","US-CP-000536|US-CP-000537|US-CP-000538|US-CP-000539","US-CW-000273","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000274","US-AM-ATOM-000056","F4","UNITED-STATES/CONGRESS/INSURRECTION-DISABILITY/REMOVAL","2","US-CP-000540|US-CP-000541","US-CW-000274","ORYNTH-systems/orynth-constitutional-state-integrity","ACTOR-OPERATION AUTHORITY SCOPE","02-constitutional-object-model/registry/AUTHORITY.yaml","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000275","US-AM-ATOM-000057","F5","UNITED-STATES/PUBLIC-DEBT/VALIDITY","2","US-CP-000542|US-CP-000543","US-CW-000275","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000276","US-AM-ATOM-000058","F5","UNITED-STATES/INSURRECTION-DEBT/PAYMENT-PROHIBITION","2","US-CP-000544|US-CP-000545","US-CW-000276","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000277","US-AM-ATOM-000059","F5","UNITED-STATES/SLAVE-LOSS-CLAIMS/INVALIDITY","2","US-CP-000546|US-CP-000547","US-CW-000277","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000278","US-AM-ATOM-000060","F3","UNITED-STATES/CONGRESS/AMENDMENT-14/ENFORCEMENT","2","US-CP-000548|US-CP-000549","US-CW-000278","ORYNTH-systems/orynth-constitutional-state-integrity","ARTICLE-I-SECTION-8 ENUMERATED-POWER CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000279","US-AM-ATOM-000061","F5","UNITED-STATES/VOTING/RACE-COLOR-SERVITUDE","3","US-CP-000550|US-CP-000551|US-CP-000552","US-CW-000279","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000280","US-AM-ATOM-000062","F3","UNITED-STATES/CONGRESS/AMENDMENT-15/ENFORCEMENT","2","US-CP-000553|US-CP-000554","US-CW-000280","ORYNTH-systems/orynth-constitutional-state-integrity","ARTICLE-I-SECTION-8 ENUMERATED-POWER CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000281","US-AM-ATOM-000063","F3","UNITED-STATES/CONGRESS/INCOME-TAX","4","US-CP-000555|US-CP-000556|US-CP-000557|US-CP-000558","US-CW-000281","ORYNTH-systems/orynth-constitutional-state-integrity","ARTICLE-I-SECTION-8 ENUMERATED-POWER CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000282","US-AM-ATOM-000064","F2","UNITED-STATES/SENATE/STATE-REPRESENTATION","2","US-CP-000559|US-CP-000560","US-CW-000282","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
